broad_id,name,canonical_smiles,clean_smiles
BRD-A72351335-001-04-5,misoprostol,"CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC |a:10,11,16,&1:4|",CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
BRD-A72401848-001-01-4,gadoteridol,"C[C@@H](O)CN1CCN2CCN3CCN(CC1)CC(=O)O[Gd](OC(=O)C2)OC(=O)C3 |&1:1,r|",C[C@@H](O)CN1CCN2CCN3CCN(CC1)CC(=O)[O][Gd]([O]C(=O)C3)[O]C(=O)C2
BRD-A72441487-001-05-7,stiripentol,"CC(C)(C)[C@@H](O)\C=C\c1ccc2OCOc2c1 |&1:4,r|",CC(C)(C)[C@@H](O)/C=C/c1ccc2c(c1)OCO2
BRD-A72483914-001-03-7,spiroxatrine,"O=C1NCN(c2ccccc2)C11CCN(C[C@H]2COc3ccccc3O2)CC1 |&1:16,r|",O=C1NCN(c2ccccc2)C12CCN(C[C@H]1COc3ccccc3O1)CC2
BRD-A72591750-066-01-1,omadacycline (mesylate),CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(CNCC(C)(C)C)c(O)c4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O)N(C)C,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O
BRD-A72603112-236-04-0,thiopental,"CCC[C@@H](C)C1(CC)C(=O)NC(=S)NC1=O |&1:3,&2:5|",CCC[C@@H](C)C1(CC)C(=O)NC(=S)NC1=O
BRD-A72711497-236-03-8,lasalocid sodium,CC[C@H](C1OC(CC)(C[C@@H]1C)C1CC[C@](O)(CC)[C@H](C)O1)C(=O)C(C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(O)=O,CC[C@@H](C(=O)C(C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C
BRD-A72716251-001-01-5,peruvoside,"CO[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)[C@@H]1O |a:2,3,8,10,13,16,19,20,23,25,28,&1:5,&2:37,t:33|",CO[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)[C@@H]1O
BRD-A72767275-003-01-6,nalmefene hcl,Oc1ccc2CC3N(CC4CC4)CCC45C(Oc1c24)C(=C)CCC35O,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
BRD-A72988804-001-10-3,tiaprofenic-acid,"C[C@@H](C(O)=O)c1ccc(s1)C(=O)c1ccccc1 |&1:1,r|",C[C@@H](C(=O)O)c1ccc(C(=O)c2ccccc2)s1
BRD-A73368467-003-16-8,fexofenadine,CC(C)(C(O)=O)c1ccc(cc1)[C@@H](O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1 |&1:12|,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
BRD-A73385064-001-01-5,beclomethasone,"C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO |&1:1,&2:3,&3:4,&4:13,&5:15,&6:17,&7:20,&8:22,r,c:11,t:7|",C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO
BRD-A73427433-240-01-3,adaprev,"O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O |a:3,10,12,14,&1:1|",O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
BRD-A73556557-001-06-4,l(-)sorbose,OCC(O)C(O)C(O)C(=O)CO,O=C(CO)C(O)C(O)C(O)CO
BRD-A73566563-001-01-6,tiprenolol,"CSc1ccccc1OC[C@@H](O)CNC(C)C |&1:10,r|",CSc1ccccc1OC[C@@H](O)CNC(C)C
BRD-A73679382-236-01-8,MK-571,CN(C)C(=O)CCS[C@@H](SCCC(O)=O)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1 |&1:8|,CN(C)C(=O)CCS[C@@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
BRD-A73709786-001-02-1,lb-100,CN1CCN(CC1)C(=O)C1C2CCC(O2)C1C(O)=O,CN1CCN(C(=O)C2C3CCC(O3)C2C(=O)O)CC1
BRD-A73871920-236-03-6,nanchangmycin,"CO[C@H]1CC[C@@H](O[C@H]2C[C@@H](O[C@]3(O[C@H](C[C@@H]3C)[C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)[C@@H]2C)[C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@H](O3)[C@@H](C)\C=C(/C)C(=O)[C@H](C)C[C@H](C)C(O)=O)O2)O[C@@H]1C |a:2,7,11,13,15,19,23,26,28,30,34,36,38,40,42,49,52,59,&1:5,&2:9,&3:17|",CO[C@H]1CC[C@@H](O[C@H]2C[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)/C=C(\C)C(=O)[C@H](C)C[C@H](C)C(=O)O)O4)O3)O[C@]3(O[C@@H]([C@H]4O[C@@](O)(CO)[C@H](C)C[C@@H]4C)C[C@@H]3C)[C@@H]2C)O[C@@H]1C
BRD-A73891132-001-01-0,OXF-BD-02,"Cc1noc(C)c1-c1cc(O)cc(c1)[C@@H](O)c1ccccc1 |&1:14,r|",Cc1noc(C)c1-c1cc(O)cc([C@@H](O)c2ccccc2)c1
BRD-A73908300-001-06-7,EX-527,"NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21 |&1:3,r|",NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21
BRD-A73930134-001-02-2,5-hydroxytryptophan,"N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(O)=O |&1:1,r|",N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
BRD-A74208568-003-01-5,CGP-54626,"C[C@H](NC[C@H](O)CP(O)(=O)CC1CCCCC1)c1ccc(Cl)c(Cl)c1 |a:1,4,&1:7|",C[C@H](NC[C@H](O)CP(=O)(O)CC1CCCCC1)c1ccc(Cl)c(Cl)c1
BRD-A74328360-409-01-0,antimonyl,O=C1O[SbH]23OC1C1O[SbH]4(OC(C(O2)C(=O)O3)C(=O)O4)OC1=O,O=C1[O][SbH]23[O]C(=O)C([O]2)C2[O][SbH]4([O]C(=O)C([O]4)C1[O]3)[O]C2=O
BRD-A74347210-001-01-7,minerval,"CCCCCCCC\C=C/CCCCCC[C@@H](O)C(O)=O |&1:16,r|",CCCCCCCC/C=C\CCCCCC[C@@H](O)C(=O)O
BRD-A74387232-001-02-5,PMPA,"OC(=O)CC[C@@H](CP(O)(O)=O)C(O)=O |&1:5,r|",O=C(O)CC[C@@H](CP(=O)(O)O)C(=O)O
BRD-A74391928-051-01-3,ibutilide,CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1 |&1:13|,CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
BRD-A74648924-001-02-3,K-247,"OC[C@H]1O[C@@H](Nc2ccc(cc2)C(O)=O)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:15,&4:17,r|",O=C(O)c1ccc(N[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1
BRD-A74667430-001-23-6,etodolac,"CCc1cccc2c3CCO[C@@](CC)(CC(O)=O)c3[nH]c12 |&1:11,r|",CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3
BRD-A74914197-001-01-1,pralatrexate,"Nc1nc(N)c2nc(C[C@@H](CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2n1 |a:22,&1:9|",C#CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
BRD-A74980173-001-11-9,gatifloxacin,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
BRD-A75015151-001-07-7,NKY-80,"Nc1ncc2C(=O)C[C@@H](Cc2n1)c1ccco1 |&1:8,r|",Nc1ncc2c(n1)C[C@@H](c1ccco1)CC2=O
BRD-A75224450-001-01-6,ibuprofen-piconol,"CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)OCc1ccccn1 |&1:10,r|",CC(C)Cc1ccc([C@@H](C)C(=O)OCc2ccccn2)cc1
BRD-A75263867-001-01-1,"2,3-cis/exo-pinanediol",CC1(C)C2CC1[C@](C)(O)[C@H](O)C2,CC1(C)C2CC1[C@](C)(O)[C@H](O)C2
BRD-A75369945-001-01-2,vitamin-b12,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2[N+]3=C1C(C)=C1[C@@H](CCC(N)=O)C(C)(C)C4=[N+]1[Co]31(C#N)N3C([C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]23C)=C(C)C2=[N+]1C(=C4)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O)OP(O)(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)n1cnc2cc(C)c(C)cc12,CC1=C2[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]3(C)[C@H]4[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@H]5[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]5CO)C5=[N+]4[Co]4([C]#N)([N]23)[N+]2=C(C=C3[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)C1=[N+]34)C(C)(C)[C@H](CCC(N)=O)C2=C5C
BRD-A75479906-003-11-1,rimantadine hydrochloride,CC(N)C12CC3CC(CC(C3)C1)C2,CC(N)C12CC3CC(CC(C3)C1)C2
BRD-A75514485-001-01-9,CIM-0216,"Cc1cc(NC(=O)[C@@H](N2CCCc3ccccc23)c2ccccc2)no1 |&1:7,r|",Cc1cc(NC(=O)[C@H](c2ccccc2)N2CCCc3ccccc32)no1
BRD-A75552914-001-15-0,isoxicam,CN1C(C(=O)Nc2cc(C)on2)=C(O)c2ccccc2S1(=O)=O |t:12|,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1
BRD-A75726477-003-21-3,clenbuterol hydrochloride,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
BRD-A75817871-001-06-7,blebbistatin-(+/-),"Cc1ccc2N=C3N(CC[C@@]3(O)C(=O)c2c1)c1ccccc1 |&1:10,r,t:5|",Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2
BRD-A75838038-001-01-4,obeticholic-acid,"CC[C@H]1[C@@H](O)[C@H]2[C@H]3CC[C@@H]([C@@H](C)CCC(O)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](O)C[C@@H]12 |&1:2,&2:3,&3:5,&4:6,&5:9,&6:10,&7:17,&8:21,&9:22,&10:26,&11:29,r|",CC[C@H]1[C@@H](O)[C@H]2[C@H]3CC[C@@H]([C@@H](C)CCC(=O)O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](O)C[C@@H]12
BRD-A75850590-003-09-8,lomefloxacin hcl,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
BRD-A75919782-238-08-3,leucovorin calcium,Nc1nc(=O)c2N(C=O)C(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O
BRD-A75935363-344-05-8,atracurium besylate,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC
BRD-A76244192-001-02-4,pantethine,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO
BRD-A76533773-001-01-9,lisadimate,"Nc1ccc(cc1)C(=O)OC[C@@H](O)CO |&1:11,r|",Nc1ccc(C(=O)OC[C@@H](O)CO)cc1
BRD-A76661185-001-03-9,cefotiam-cilexetil,"C[C@@H](OC(=O)OC1CCCCC1)OC(=O)C1=C(CSc2nnnn2CCN(C)C)CS[C@H]2[C@@H](NC(=O)Cc3csc(N)n3)C(=O)N12 |&1:1,&2:31,&3:32,c:16|",C[C@@H](OC(=O)OC1CCCCC1)OC(=O)C1=C(CSc2nnnn2CCN(C)C)CS[C@H]2[C@@H](NC(=O)Cc3csc(N)n3)C(=O)N12
BRD-A76672327-003-02-0,clindamycin palmitate hcl,CCCCCCCCCCCCCCCC(=O)OC1C(O)C(O)C(OC1SC)C(NC(=O)C1CC(CCC)CN1C)C(C)Cl,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O
BRD-A77118605-237-06-1,D609,SC(=S)OC1CC2CC1C1CCCC21,S=C(S)OC1CC2CC1C1CCCC21
BRD-A77218119-001-03-5,SYM-2206,"CCCNC(=O)N1N=C(c2ccc(N)cc2)c2cc3OCOc3cc2[C@@H]1C |r,t:7|",CCCNC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2[C@@H]1C)OCO3
BRD-A77291778-001-23-9,cyclopentolate,CN(C)CCOC(=O)[C@@H](c1ccccc1)C1(O)CCCC1 |&1:8|,CN(C)CCOC(=O)[C@@H](c1ccccc1)C1(O)CCCC1
BRD-A77473570-003-04-2,mecysteine hydrochloride,COC(=O)C(N)CS,COC(=O)C(N)CS
BRD-A77786295-001-02-9,dirithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H](C2C)C1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H](C2C)C1(C)O
BRD-A78080706-001-04-5,nystatin,C[C@H]1OC(OC2CC3O[C@@](O)(CC(O)C3C(O)=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)O[C@@H](C)C(C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,CC1[C@H](C)OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C[C@]2(O)CC(O)C(C(=O)O)C(CC(OC3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@H]1O)O2
BRD-A78093359-001-06-3,MRS-1845,"CCOC(=O)C1=C(C)N(CC#C)C(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OC |&1:15,r,c:5,13|",C#CCN1C(C)=C(C(=O)OC)[C@H](c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C1C
BRD-A78111609-001-01-2,AGM-1470,"CO[C@@H]1[C@@H](CC[C@]2(CO2)[C@@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)NC(=O)CCl |a:2,3,6,10,13,&1:9|",CO[C@H]1[C@@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2
BRD-A78134170-001-01-3,cadralazine,"CCOC(=O)NNc1ccc(nn1)N(CC)C[C@@H](C)O |&1:17,r|",CCOC(=O)NNc1ccc(N(CC)C[C@@H](C)O)nn1
BRD-A78195072-001-02-1,imexon,"NC1=NC(=O)N2C[C@@H]12 |r,t:1|",NC1=NC(=O)N2C[C@@H]12
BRD-A78210457-001-01-5,rg-7112,CCOc1cc(ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1)c1ccc(Cl)cc1)C(C)(C)C,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1
BRD-A78277353-001-01-9,metazosin,"CO[C@@H](C)C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1 |&1:2,r|",COc1cc2nc(N3CCN(C(=O)[C@H](C)OC)CC3)nc(N)c2cc1OC
BRD-A78322124-003-14-0,dobutamine,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
BRD-A78341343-001-01-6,regadenoson,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)C(O)C4O)c3n2)c1
BRD-A78377521-001-05-5,monastrol,"CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1cccc(O)c1 |r,c:5|",CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1cccc(O)c1
BRD-A78391468-001-02-8,prednisolone-hemisuccinate,"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O |a:1,3,15,20,&1:5,&2:6,&3:17,c:13,t:9|",C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
BRD-A78588743-001-03-4,editol,"C[C@@H](O)CN(CCN(C[C@@H](C)O)C[C@@H](C)O)C[C@@H](C)O |&1:1,&2:9,&3:13,&4:17,r|",C[C@@H](O)CN(CCN(C[C@@H](C)O)C[C@@H](C)O)C[C@@H](C)O
BRD-A78723049-001-01-2,cefotetan,"CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O |a:2,&1:17,c:30|",CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
BRD-A78877355-001-03-0,nefopam,CN1CCOC(c2ccccc2)c2ccccc2C1,CN1CCOC(c2ccccc2)c2ccccc2C1
BRD-A78952587-001-01-5,A740003,"COc1ccc(CC(=O)N[C@@H](N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC |&1:10,r|",COc1ccc(CC(=O)N[C@@H](N/C(=N/C#N)Nc2cccc3ncccc23)C(C)(C)C)cc1OC
BRD-A78965079-036-01-8,tafenoquine,COc1cc(C)c2c(Oc3cccc(c3)C(F)(F)F)c(OC)cc(N[C@@H](C)CCCN)c2n1 |&1:25|,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(N[C@@H](C)CCCN)c2n1
BRD-A79380603-304-02-4,betamethasone sodium phosphate,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(O)(O)=O,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
BRD-A79431551-001-01-1,3-deazaadenosine,"Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O |a:10,12,&1:15,&2:17|",Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
BRD-A79643124-001-01-9,flosequinan,Cn1cc([S@@](C)=O)c(=O)c2ccc(F)cc12 |r|,Cn1cc([S@@](C)=O)c(=O)c2ccc(F)cc21
BRD-A79672927-001-18-1,tropicamide,"CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1 |&1:12,r|",CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1
BRD-A79726147-001-01-5,CCG-1423,"C[C@@H](ONC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)Nc1ccc(Cl)cc1 |&1:1,r|",C[C@@H](ONC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc(Cl)cc1
BRD-A79768653-001-12-0,sirolimus,COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1O,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C
BRD-A79769222-001-01-3,norfluoxetine,"NCC[C@@H](Oc1ccc(cc1)C(F)(F)F)c1ccccc1 |&1:3,r|",NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
BRD-A79803969-003-16-1,memantine hcl,CC12CC3CC(C)(C1)CC(N)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2
BRD-A79857384-001-03-6,captan,"ClC(Cl)(Cl)SN1C(=O)[C@H]2CC=CC[C@@H]2C1=O |r,c:10|",O=C1[C@H]2CC=CC[C@@H]2C(=O)N1SC(Cl)(Cl)Cl
BRD-A79903587-001-22-9,tegafur,FC=1C(=O)NC(=O)N(C=1)[C@@H]2OCCC2,O=c1[nH]c(=O)n([C@H]2CCCO2)cc1F
BRD-A79981887-001-17-9,midodrine,COc1ccc(OC)c(c1)[C@@H](O)CNC(=O)CN |&1:10|,COc1ccc(OC)c([C@@H](O)CNC(=O)CN)c1
BRD-A80017228-001-24-0,bendroflumethiazide,"NS(=O)(=O)c1cc2c(N[C@@H](Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F |&1:9,r|",NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N[C@@H](Cc1ccccc1)NS2(=O)=O
BRD-A80280426-001-02-0,AD-5467,"CC(C)[C@H]1Oc2c(cccc2N(CC(O)=O)C1=S)C(C)C |&1:3,r|",CC(C)c1cccc2c1O[C@H](C(C)C)C(=S)N2CC(=O)O
BRD-A80321291-001-01-6,biapenem,"C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(SC3Cn4cnc[n+]4C3)=C(N2C1=O)C(O)=O |a:1,3,4,5,&1:9,c:18|",C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12
BRD-A80383043-001-03-3,4-carboxy-3-hydroxyphenylglycine-(RS),"N[C@@H](C(O)=O)c1ccc(C(O)=O)c(O)c1 |&1:1,r|",N[C@@H](C(=O)O)c1ccc(C(=O)O)c(O)c1
BRD-A80567330-001-01-7,ONO-AE3-208,"C[C@@H](C(=O)Nc1cc(ccc1CCCC(O)=O)C#N)c1ccc(F)c2ccccc12 |&1:1,r|",C[C@@H](C(=O)Nc1cc(C#N)ccc1CCCC(=O)O)c1ccc(F)c2ccccc12
BRD-A80805100-001-01-9,aclarubicin,"CC[C@@]1(O)C[C@@H](O[C@H]2C[C@@H]([C@@H](O[C@H]3C[C@@H](O)[C@@H](O[C@H]4CCC(=O)[C@@H](C)O4)[C@@H](C)O3)[C@@H](C)O2)N(C)C)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@@H]1C(=O)OC |&1:2,&2:5,&3:7,&4:9,&5:10,&6:12,&7:14,&8:16,&9:18,&10:23,&11:26,&12:29,&13:53,r|",CC[C@@]1(O)C[C@@H](O[C@H]2C[C@H](N(C)C)[C@@H](O[C@H]3C[C@@H](O)[C@@H](O[C@H]4CCC(=O)[C@@H](C)O4)[C@@H](C)O3)[C@@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC
BRD-A80871782-001-07-9,hydroxyamphetamine,C[C@@H](N)Cc1ccc(O)cc1 |&1:1|,C[C@@H](N)Cc1ccc(O)cc1
BRD-A80908310-001-17-9,cloperastine,Clc1ccc(cc1)[C@@H](OCCN1CCCCC1)c1ccccc1 |&1:7|,Clc1ccc([C@@H](OCCN2CCCCC2)c2ccccc2)cc1
BRD-A81129465-001-03-8,fenoprofen,CC(C(O)=O)c1cccc(Oc2ccccc2)c1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
BRD-A81177136-001-12-7,KN-62,"CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(CC1)c1ccccc1)S(=O)(=O)c1cccc2cnccc12 |&1:2,r|",CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12
BRD-A81233518-004-16-1,glycopyrrolate,"C[N+]1(C)CC[C@@H](C1)OC(=O)[C@@](O)(C1CCCC1)c1ccccc1 |&1:5,&2:10|",C[N+]1(C)CC[C@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1
BRD-A81370665-001-03-6,BI-D1870,"CC(C)CCN1[C@@H](C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12 |&1:6,r|",CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)[C@@H]1C
BRD-A81539525-433-01-5,sparfosate,OC(=O)C[C@@H](NC(=O)CP(O)(O)=O)C(O)=O |&1:4|,O=C(O)C[C@@H](NC(=O)CP(=O)(O)O)C(=O)O
BRD-A81603255-001-01-0,CPSI-1306-(+/-),"Fc1ccc(C2=NO[C@@H](CC(=O)N3CCOCC3)C2)c(F)c1 |&1:8,r,t:5|",O=C(C[C@H]1CC(c2ccc(F)cc2F)=NO1)N1CCOCC1
